Star1_ID,Star2_ID,AngularSeparation_rad
76297,88635,0.189295765
1067,112748,0.18955178
67927,76267,0.189692347
9598,89937,0.189753211
59196,71681,0.189839399
81377,110960,0.189872171
59196,67464,0.189929167
55219,103413,0.19000152
79882,109427,0.190126007
32246,78072,0.190174657
59196,67472,0.19019064
39429,82545,0.190206751
14576,44127,0.190228232
2081,67464,0.190304336
35550,37740,0.190356723
22109,106278,0.190442866
36046,104887,0.190894913
25281,88048,0.190900023
69673,101421,0.190903649
55425,71908,0.191037102
17499,75695,0.191040956
59196,71683,0.191082033
85727,100751,0.191231438
45556,82273,0.191273936
32768,43783,0.191275739
42570,48774,0.191289164
45238,53253,0.191351774
27288,60965,0.191627668
14879,68895,0.191764788
14328,104060,0.191792565
88635,92855,0.191858297
30277,78401,0.192270355
10064,86414,0.192328772
39429,78384,0.192525287
21281,43023,0.192545512
26549,100064,0.19271909
17358,107259,0.192743107
54879,77622,0.193195627
39429,108085,0.19319572
88714,110130,0.193418469
35904,93864,0.193429745
46390,112961,0.193745574
9598,105199,0.193880232
87073,93506,0.194196844
26551,100064,0.194288748
78104,80112,0.194388441
17573,92420,0.194468773
65378,94779,0.19454458
76470,86670,0.194629388
16537,72622,0.194638794
45080,51232,0.194754801
32768,51986,0.194966408
101421,113963,0.194994231
18907,20894,0.195114977
71053,98337,0.195180101
23416,53229,0.195221133
17847,113963,0.195232848
23416,94779,0.195248449
20889,71053,0.195428321
35350,86974,0.195504743
57363,77952,0.195553405
46651,52727,0.195665736
33856,113368,0.195766682
746,41704,0.195802802
73555,87933,0.195817864
27072,38170,0.19585991
18543,26549,0.195871989
67464,90422,0.196310934
26727,46390,0.1965372
18543,26551,0.19673888
100453,104732,0.196855579
79992,103413,0.196914128
88771,97365,0.196989734
45101,71681,0.197050776
